timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610650265534,69210,ReadUsers,500,,Load Test 1-291,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69209,0,0
1610650265582,69224,ReadUsers,500,,Load Test 1-289,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69224,0,1
1610650265595,69257,deleting user,500,,Load Test 1-486,text,false,,362,211,500,500,http://localhost:9092/user/delete/170,69256,0,0
1610650265625,69257,ReadUsers,500,,Load Test 1-288,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69257,0,1
1610650265640,69390,ReadUsers,500,,Load Test 1-287,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69390,0,1
1610650265717,69508,ReadUsers,500,,Load Test 1-285,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69508,0,1
1610650265764,69506,ReadUsers,500,,Load Test 1-286,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69506,0,0
1610650265931,69416,ReadUsers,500,,Load Test 1-284,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69416,0,0
1610650257585,79306,ReadUsers,200,,Load Test 1-317,text,true,,17173,183,500,500,http://localhost:9092/user/read,79305,0,0
1610650266160,70933,deleting user,204,,Load Test 1-481,,true,,191,211,500,500,http://localhost:9092/user/delete/174,0,0,0
1610650257279,79915,ReadUsers,200,,Load Test 1-319,text,true,,17173,183,500,500,http://localhost:9092/user/read,79914,0,1
1610650267894,69301,CreateUser,201,,Load Test 1-427,text,true,,299,228,500,500,http://localhost:9092/user/create,69301,0,0
1610650268310,69360,ReadUsers,500,,Load Test 1-280,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69360,0,1
1610650270049,67668,deleting user,500,,Load Test 1-46,text,false,,362,211,500,500,http://localhost:9092/user/delete/133,67667,0,0
1610650268357,69360,ReadUsers,500,,Load Test 1-281,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69359,0,1
1610650271046,66947,deleting user,500,,Load Test 1-23,text,false,,362,211,500,500,http://localhost:9092/user/delete/136,66947,0,0
1610650271707,66338,CreateUser,500,,Load Test 1-426,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,66337,0,0
1610650271882,66204,deleting user,500,,Load Test 1-477,text,false,,362,211,500,500,http://localhost:9092/user/delete/178,66204,0,1
1610650272002,66115,ReadUsers,500,,Load Test 1-279,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66115,0,1
1610650272047,66118,ReadUsers,500,,Load Test 1-278,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66118,0,1
1610650272093,66213,ReadUsers,500,,Load Test 1-277,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66213,0,1
1610650272232,66150,ReadUsers,500,,Load Test 1-276,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66150,0,0
1610650272370,66059,deleting user,500,,Load Test 1-489,text,false,,362,211,500,500,http://localhost:9092/user/delete/179,66059,0,1
1610650261956,76665,ReadUsers,200,,Load Test 1-314,text,true,,17173,183,500,500,http://localhost:9092/user/read,76664,0,1
1610650262065,77854,ReadUsers,200,,Load Test 1-313,text,true,,17173,183,500,500,http://localhost:9092/user/read,77853,0,1
1610650273842,66182,CreateUser,201,,Load Test 1-425,text,true,,299,228,500,500,http://localhost:9092/user/create,66182,0,0
1610650264251,76522,ReadUsers,200,,Load Test 1-305,text,true,,17209,183,500,500,http://localhost:9092/user/read,76522,0,1
1610650264313,76593,ReadUsers,200,,Load Test 1-306,text,true,,17209,183,500,500,http://localhost:9092/user/read,76593,0,1
1610650274246,66798,UpdateUser,202,,Load Test 1-454,text,true,,389,242,500,500,http://localhost:9092/user/update/1,66798,0,0
1610650274261,66884,CreateUser,201,,Load Test 1-423,text,true,,299,228,500,500,http://localhost:9092/user/create,66884,0,0
1610650264129,77132,ReadUsers,200,,Load Test 1-308,text,true,,17209,183,500,500,http://localhost:9092/user/read,77131,0,0
1610650264681,77430,ReadUsers,200,,Load Test 1-301,text,true,,17245,183,500,500,http://localhost:9092/user/read,77430,0,0
1610650274433,67843,CreateUser,201,,Load Test 1-422,text,true,,299,228,500,500,http://localhost:9092/user/create,67843,0,0
1610650264726,77935,ReadUsers,200,,Load Test 1-302,text,true,,17281,183,500,500,http://localhost:9092/user/read,77934,0,1
1610650264605,78078,ReadUsers,200,,Load Test 1-304,text,true,,17209,183,500,500,http://localhost:9092/user/read,78077,0,0
1610650274541,68874,ReadUsers,500,,Load Test 1-266,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68874,0,0
1610650274571,68935,ReadUsers,500,,Load Test 1-267,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68935,0,1
1610650274759,68933,ReadUsers,500,,Load Test 1-265,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68933,0,1
1610650274963,68775,CreateUser,500,,Load Test 1-424,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,68775,0,0
1610650274994,68780,ReadUsers,500,,Load Test 1-264,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68780,0,1
1610650275041,68743,CreateUser,500,,Load Test 1-419,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,68743,0,0
1610650275071,68713,ReadUsers,500,,Load Test 1-263,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68713,0,1
1610650275148,68667,deleting user,500,,Load Test 1-474,text,false,,362,211,500,500,http://localhost:9092/user/delete/185,68667,0,1
1610650275164,68697,UpdateUser,500,,Load Test 1-455,text,false,Test failed: code expected to contain /202/,360,242,500,500,http://localhost:9092/user/update/1,68697,0,0
1610650275210,68746,ReadUsers,500,,Load Test 1-262,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68746,0,1
1610650275317,68653,CreateUser,500,,Load Test 1-421,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,68653,0,0
1610650275270,68700,ReadUsers,500,,Load Test 1-261,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68700,0,1
1610650275348,68668,ReadUsers,500,,Load Test 1-259,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68668,0,0
1610650275363,68729,deleting user,500,,Load Test 1-491,text,false,,362,211,500,500,http://localhost:9092/user/delete/191,68729,0,1
1610650275393,68762,ReadUsers,500,,Load Test 1-258,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68762,0,1
1610650275424,68762,ReadUsers,500,,Load Test 1-255,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68762,0,1
1610650275485,68765,CreateUser,500,,Load Test 1-417,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,68765,0,0
1610650275487,68808,ReadUsers,500,,Load Test 1-256,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68807,0,0
1610650275501,68838,ReadUsers,500,,Load Test 1-257,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68837,0,1
1610650275517,68867,ReadUsers,500,,Load Test 1-260,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68866,0,1
1610650275547,68852,ReadUsers,500,,Load Test 1-254,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68852,0,0
1610650275594,68836,ReadUsers,500,,Load Test 1-253,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68836,0,0
1610650275703,68821,CreateUser,500,,Load Test 1-420,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,68820,0,0
1610650275703,68836,deleting user,500,,Load Test 1-478,text,false,,362,211,500,500,http://localhost:9092/user/delete/194,68836,0,1
1610650275764,68837,ReadUsers,500,,Load Test 1-249,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68837,0,1
1610650275764,68855,ReadUsers,500,,Load Test 1-252,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68854,0,1
1610650275826,68838,ReadUsers,500,,Load Test 1-250,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68838,0,1
1610650275826,68963,ReadUsers,500,,Load Test 1-251,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68963,0,1
1610650275918,68948,ReadUsers,500,,Load Test 1-245,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68948,0,0
1610650275950,68963,ReadUsers,500,,Load Test 1-247,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68963,0,0
1610650275981,68934,ReadUsers,500,,Load Test 1-248,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68934,0,1
1610650275996,68963,ReadUsers,500,,Load Test 1-246,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68963,0,1
1610650275996,69008,ReadUsers,500,,Load Test 1-94,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69008,0,1
1610650276028,69087,ReadUsers,500,,Load Test 1-244,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69087,0,1
1610650278827,66302,CreateUser,500,,Load Test 1-418,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,66302,0,0
1610650278827,66427,ReadUsers,500,,Load Test 1-93,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66427,0,1
1610650279042,66244,ReadUsers,500,,Load Test 1-243,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66244,0,1
1610650279103,66184,ReadUsers,500,,Load Test 1-242,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66183,0,1
1610650279151,66150,ReadUsers,500,,Load Test 1-239,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66149,0,0
1610650282482,62866,CreateUser,500,,Load Test 1-416,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,62866,0,0
1610650282482,62977,ReadUsers,500,,Load Test 1-88,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62976,0,1
1610650282482,63069,ReadUsers,500,,Load Test 1-92,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63069,0,1
1610650282482,63195,ReadUsers,500,,Load Test 1-89,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63195,0,1
1610650282529,63195,ReadUsers,500,,Load Test 1-240,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63195,0,1
1610650282748,62993,ReadUsers,500,,Load Test 1-237,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62992,0,0
1610650282915,62872,ReadUsers,500,,Load Test 1-238,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62872,0,0
1610650283251,62597,ReadUsers,500,,Load Test 1-235,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62597,0,1
1610650283251,62660,ReadUsers,500,,Load Test 1-86,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62660,0,1
1610650283297,62692,ReadUsers,500,,Load Test 1-234,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62692,0,0
1610650283389,62742,ReadUsers,500,,Load Test 1-236,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62741,0,0
1610650283419,62927,ReadUsers,500,,Load Test 1-231,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,62927,0,0
1610650283419,63004,ReadUsers,500,,Load Test 1-232,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63004,0,0
1610650268202,78223,ReadUsers,200,,Load Test 1-283,text,true,,17281,183,500,500,http://localhost:9092/user/read,78222,0,0
1610650283434,63085,ReadUsers,500,,Load Test 1-233,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63085,0,0
1610650283434,63105,CreateUser,500,,Load Test 1-405,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,63105,0,0
1610650283434,63208,ReadUsers,500,,Load Test 1-230,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63208,0,1
1610650283434,63208,ReadUsers,500,,Load Test 1-82,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63208,0,0
1610650283434,63303,ReadUsers,500,,Load Test 1-80,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63302,0,1
1610650268139,78633,ReadUsers,200,,Load Test 1-282,text,true,,17281,183,500,500,http://localhost:9092/user/read,78632,0,1
1610650283464,63628,ReadUsers,500,,Load Test 1-229,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63627,0,1
1610650283528,63660,ReadUsers,500,,Load Test 1-75,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63660,0,0
1610650283528,63737,ReadUsers,500,,Load Test 1-227,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,63737,0,0
1610650283528,64015,CreateUser,500,,Load Test 1-406,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,64015,0,0
1610650283557,64234,ReadUsers,500,,Load Test 1-226,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,64234,0,0
1610650272571,75675,ReadUsers,200,,Load Test 1-274,text,true,,17281,183,500,500,http://localhost:9092/user/read,75675,0,0
1610650283557,65023,CreateUser,500,,Load Test 1-404,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,65023,0,0
1610650283557,65100,ReadUsers,500,,Load Test 1-72,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,65100,0,1
1610650273919,74887,ReadUsers,200,,Load Test 1-275,text,true,,17317,183,500,500,http://localhost:9092/user/read,74887,0,0
1610650274199,75141,ReadUsers,200,,Load Test 1-272,text,true,,17317,183,500,500,http://localhost:9092/user/read,75141,0,1
1610650274324,75349,ReadUsers,200,,Load Test 1-273,text,true,,17353,183,500,500,http://localhost:9092/user/read,75348,0,0
1610650283557,66899,ReadUsers,500,,Load Test 1-225,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,66899,0,2
1610650283557,67008,ReadUsers,500,,Load Test 1-68,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,67008,0,2
1610650283572,67138,ReadUsers,500,,Load Test 1-223,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,67138,0,0
1610650283572,67274,ReadUsers,500,,Load Test 1-65,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,67273,0,0
1610650283572,67428,ReadUsers,500,,Load Test 1-67,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,67428,0,0
1610650283572,68123,ReadUsers,500,,Load Test 1-66,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68123,0,0
1610650283588,68324,ReadUsers,500,,Load Test 1-221,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68323,0,0
1610650283588,68492,ReadUsers,500,,Load Test 1-220,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68492,0,0
1610650283588,68895,ReadUsers,500,,Load Test 1-222,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,68895,0,0
1610650274385,78134,ReadUsers,200,,Load Test 1-271,text,true,,17353,183,500,500,http://localhost:9092/user/read,78134,0,1
1610650283634,69205,ReadUsers,500,,Load Test 1-97,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69205,0,1
1610650283665,69203,ReadUsers,500,,Load Test 1-217,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69203,0,0
1610650283696,69251,CreateUser,500,,Load Test 1-403,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,69251,0,0
1610650283727,69405,ReadUsers,500,,Load Test 1-215,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,69404,0,0
1610650283727,69730,CreateUser,500,,Load Test 1-401,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,69729,0,0
1610650274510,78960,ReadUsers,200,,Load Test 1-269,text,true,,17389,183,500,500,http://localhost:9092/user/read,78960,0,4
1610650274433,79088,ReadUsers,200,,Load Test 1-270,text,true,,17389,183,500,500,http://localhost:9092/user/read,79088,0,1
1610650274447,79440,ReadUsers,200,,Load Test 1-268,text,true,,17389,183,500,500,http://localhost:9092/user/read,79439,0,1
1610650283775,71457,ReadUsers,500,,Load Test 1-57,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71457,0,0
1610650283775,71484,ReadUsers,500,,Load Test 1-58,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71484,0,0
1610650283775,71484,ReadUsers,500,,Load Test 1-213,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71484,0,0
1610650283819,71469,ReadUsers,500,,Load Test 1-216,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71469,0,1
1610650283850,71564,ReadUsers,500,,Load Test 1-214,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71564,0,0
1610650283944,71609,deleting user,500,,Load Test 1-471,text,false,,362,211,500,500,http://localhost:9092/user/delete/203,71608,0,1
1610650283959,71641,ReadUsers,500,,Load Test 1-211,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71641,0,0
1610650283974,71641,ReadUsers,500,,Load Test 1-50,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71640,0,0
1610650283974,71656,ReadUsers,500,,Load Test 1-45,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71656,0,1
1610650283974,71688,ReadUsers,500,,Load Test 1-51,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71688,0,1
1610650283974,71737,ReadUsers,500,,Load Test 1-209,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71736,0,1
1610650283974,71784,ReadUsers,500,,Load Test 1-48,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71784,0,1
1610650284035,71910,ReadUsers,500,,Load Test 1-210,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,71909,0,0
1610650284095,72070,CreateUser,500,,Load Test 1-400,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72069,0,1
1610650284172,72586,ReadUsers,500,,Load Test 1-43,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72586,0,0
1610650284171,72804,ReadUsers,500,,Load Test 1-208,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72804,0,1
1610650284187,72804,CreateUser,500,,Load Test 1-415,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72804,0,0
1610650284314,72723,ReadUsers,500,,Load Test 1-44,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72723,0,0
1610650284314,72802,ReadUsers,500,,Load Test 1-206,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72802,0,0
1610650284329,72788,ReadUsers,500,,Load Test 1-484,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72787,0,1
1610650284391,72791,ReadUsers,500,,Load Test 1-205,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72791,0,1
1610650284360,72823,ReadUsers,500,,Load Test 1-203,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72823,0,1
1610650284407,72901,ReadUsers,500,,Load Test 1-40,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72901,0,1
1610650284453,72866,CreateUser,500,,Load Test 1-399,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72866,0,1
1610650284469,72898,ReadUsers,500,,Load Test 1-204,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72897,0,1
1610650284531,72852,CreateUser,500,,Load Test 1-414,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72852,0,0
1610650284515,72868,ReadUsers,500,,Load Test 1-202,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72868,0,1
1610650284469,72915,ReadUsers,500,,Load Test 1-41,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72915,0,1
1610650284577,72913,CreateUser,500,,Load Test 1-413,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72913,0,0
1610650284672,72882,CreateUser,500,,Load Test 1-412,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,72882,0,0
1610650284593,72961,ReadUsers,500,,Load Test 1-207,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,72961,0,1
1610650284672,73083,ReadUsers,500,,Load Test 1-33,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,73083,0,1
1610650284672,73625,ReadUsers,500,,Load Test 1-29,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,73625,0,1
1610650284672,76046,ReadUsers,500,,Load Test 1-31,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76046,0,1
1610650284672,76263,ReadUsers,500,,Load Test 1-27,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76262,0,1
1610650284672,76388,UpdateUser,500,,Load Test 1-475,text,false,Test failed: code expected to contain /202/,360,242,500,500,http://localhost:9092/user/update/1,76388,0,1
1610650284672,76435,ReadUsers,500,,Load Test 1-32,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76435,0,1
1610650284688,76543,ReadUsers,500,,Load Test 1-26,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76542,0,1
1610650284688,76589,ReadUsers,500,,Load Test 1-28,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76589,0,1
1610650284688,76699,ReadUsers,500,,Load Test 1-24,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76699,0,1
1610650284782,76651,ReadUsers,500,,Load Test 1-25,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76651,0,0
1610650284782,76698,ReadUsers,500,,Load Test 1-200,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76697,0,0
1610650284858,76653,ReadUsers,500,,Load Test 1-196,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76652,0,1
1610650284905,76812,ReadUsers,500,,Load Test 1-482,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,76811,0,1
1610650284905,77213,ReadUsers,500,,Load Test 1-20,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77213,0,1
1610650284905,77244,ReadUsers,500,,Load Test 1-19,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77244,0,1
1610650284905,77307,ReadUsers,500,,Load Test 1-199,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77307,0,1
1610650284921,77493,ReadUsers,500,,Load Test 1-201,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77493,0,1
1610650284952,77523,ReadUsers,500,,Load Test 1-198,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77523,0,1
1610650284952,77600,ReadUsers,500,,Load Test 1-18,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77600,0,1
1610650285014,77974,ReadUsers,500,,Load Test 1-195,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77973,0,0
1610650285107,77989,ReadUsers,500,,Load Test 1-197,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,77988,0,0
1610650285124,79038,ReadUsers,500,,Load Test 1-194,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,79038,0,0
1610650285246,78962,ReadUsers,500,,Load Test 1-192,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78961,0,1
1610650285277,78978,CreateUser,500,,Load Test 1-411,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,78978,0,0
1610650285292,78963,ReadUsers,500,,Load Test 1-193,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78963,0,1
1610650285292,79041,ReadUsers,500,,Load Test 1-191,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,79040,0,1
1610650285337,79087,ReadUsers,500,,Load Test 1-190,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,79087,0,1
1610650285460,79042,ReadUsers,500,,Load Test 1-189,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,79042,0,1
1610650285537,78982,ReadUsers,500,,Load Test 1-61,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78982,0,1
1610650285553,78981,ReadUsers,500,,Load Test 1-11,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78981,0,0
1610650285661,78890,ReadUsers,500,,Load Test 1-185,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78890,0,1
1610650285661,78922,ReadUsers,500,,Load Test 1-10,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78922,0,1
1610650285662,78936,ReadUsers,500,,Load Test 1-9,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78936,0,1
1610650285677,78922,ReadUsers,500,,Load Test 1-480,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78922,0,0
1610650285722,78940,ReadUsers,500,,Load Test 1-187,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78940,0,1
1610650285738,78972,CreateUser,500,,Load Test 1-410,text,false,Test failed: code expected to contain /201/,358,228,500,500,http://localhost:9092/user/create,78971,0,0
1610650285785,78971,UpdateUser,500,,Load Test 1-452,text,false,Test failed: code expected to contain /202/,360,242,500,500,http://localhost:9092/user/update/1,78971,0,1
1610650285846,78974,ReadUsers,500,,Load Test 1-186,text,false,Test failed: code expected to contain /200/,356,183,500,500,http://localhost:9092/user/read,78974,0,1
